#####################################################################
# Alchemist log file - simulation started at: 2026-01-30T11:28+0000 #
#####################################################################
#
# seed = 111.0, connection_range_percentage = 0.15000000000000002, variability = 10.0, history_length = 1200
#
# The columns have the following meaning: 
# time wandering[mean] defending[mean] solving[mean] wait[mean] attacked[max] alarm[max] historySize[mean] disagreementRate 
0.0 NaN NaN NaN NaN 0.0 0.0 NaN 0.0
0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0
1.000200073006934 0.0 0.0 0.0 1.0 0.0 0.0 2.35 0.0
2.0244012677709278 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
3.00793030336637 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
4.013845065572068 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
5.005950025125392 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
6.02949246916669 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
7.02949246916669 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
8.025378618042566 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
9.015176696171713 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
10.02949246916669 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
11.013926967597698 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
12.02949246916669 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
13.000686245443768 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
14.02949246916669 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
15.025452618675788 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
16.027592205720428 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
17.002323120212296 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
18.007103958165878 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
19.00027026191622 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
20.002866646493235 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
