#####################################################################
# Alchemist log file - simulation started at: 2026-05-19T13:14+0000 #
#####################################################################
#
# seed = 99.0, connection_range_percentage = 0.2, variability = 10.0, history_length = 6000, drones = 160
#
# The columns have the following meaning: 
# time wandering[mean] defending[mean] solving[mean] wait[mean] attacked[max] alarm[max] historySize[mean] disagreementRate 
0.0 NaN NaN NaN NaN 0.0 0.0 NaN 0.0
0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0
1.002694830980488 0.0 0.0 0.0 1.0 0.0 0.0 2.3625 0.0
2.0049497678149524 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
3.00177231769508 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
4.003682165321576 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
5.000727024276289 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
6.013792835334982 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
7.0105462670582135 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
8.005073521947548 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
9.002431396568483 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
10.013792835334982 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
11.004895288723521 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
12.003779227804825 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
13.013792835334982 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
14.001200324676896 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
15.005881569354793 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
16.000496828744915 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
17.00456104631045 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
18.00158319192751 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
19.000851036552106 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
20.00251888767619 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
