#####################################################################
# Alchemist log file - simulation started at: 2026-05-19T14:15+0000 #
#####################################################################
#
# seed = 116.0, connection_range_percentage = 0.15000000000000002, variability = 10.0, history_length = 1200, drones = 80
#
# The columns have the following meaning: 
# time wandering[mean] defending[mean] solving[mean] wait[mean] attacked[max] alarm[max] historySize[mean] disagreementRate 
0.0 NaN NaN NaN NaN 0.0 0.0 NaN 0.0
0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0
1.001514684077984 0.0 0.0 0.0 1.0 0.0 0.0 2.3875 0.0
2.0002453486724283 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
3.011771541998054 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
4.003507758015443 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
5.009153100454147 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
6.000471375577492 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
7.003217063479378 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
8.021161176751587 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
9.007383354265174 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
10.009195046193325 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
11.00634040131055 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
12.001528736622657 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
13.02199162895523 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
14.02199162895523 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
15.000147746031447 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
16.001729531519395 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
17.0008757033347 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
18.003623354990626 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
19.01379974946926 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
20.009121837641935 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
