#####################################################################
# Alchemist log file - simulation started at: 2026-01-25T08:35+0000 #
#####################################################################
#
# seed = 50.0, connection_range_percentage = 0.15, variability = 10.0, history_length = 1200
#
# The columns have the following meaning: 
# time wandering[mean] defending[mean] solving[mean] wait[mean] attacked[max] alarm[max] historySize[mean] disagreementRate 
0.0 NaN NaN NaN NaN 0.0 0.0 NaN 0.0
0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0
1.0003823703150891 0.0 0.0 0.0 1.0 0.0 0.0 2.575 0.0
2.005078067271416 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
3.0263923980742673 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
4.027425989749313 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
5.006700743584634 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
6.017069433865916 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
7.033204364771102 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
8.020261613494206 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
9.009347610220615 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
10.009312415942398 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
11.063338366181572 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
12.020726253357216 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
13.041654837692963 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
14.026925387904623 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
15.014591142180883 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
16.031402782852297 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
17.016827957003656 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
18.006502269334618 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
19.01380047086358 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
20.032985985822265 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
