#####################################################################
# Alchemist log file - simulation started at: 2026-01-25T08:27+0000 #
#####################################################################
#
# seed = 33.0, connection_range_percentage = 0.15, variability = 4.0, history_length = 6000
#
# The columns have the following meaning: 
# time wandering[mean] defending[mean] solving[mean] wait[mean] attacked[max] alarm[max] historySize[mean] disagreementRate 
0.0 NaN NaN NaN NaN 0.0 0.0 NaN 0.0
0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0
1.032553805773548 0.0 0.0 0.0 1.0 0.0 0.0 2.4 0.0
2.007200585869255 0.0 0.0 0.0 1.0 0.0 0.0 2.925 0.0
3.042467590569604 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
4.042467590569604 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
5.006038051927336 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
6.004853117923689 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
7.013022063294201 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
8.014888341629938 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
9.031025665851379 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
10.042467590569604 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
11.040855182524703 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
12.01920639815676 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
13.042467590569604 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
14.01881769935152 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
15.028366068031795 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
16.018008218406898 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
17.000528454954598 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
18.007082677787302 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
19.03004732148085 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
20.005342579574837 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
