#####################################################################
# Alchemist log file - simulation started at: 2026-05-19T09:43+0000 #
#####################################################################
#
# seed = 38.0, connection_range_percentage = 0.2, variability = 10.0, history_length = 1200, drones = 80
#
# The columns have the following meaning: 
# time wandering[mean] defending[mean] solving[mean] wait[mean] attacked[max] alarm[max] historySize[mean] disagreementRate 
0.0 NaN NaN NaN NaN 0.0 0.0 NaN 0.0
0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0
1.0026265261970397 0.0 0.0 0.0 1.0 0.0 0.0 2.3375 0.0
2.003403827014541 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
3.0140245847414775 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
4.000009931670487 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
5.010126755387466 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
6.017709976367537 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
7.007625520511142 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
8.00415923260374 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
9.019471213176853 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
10.019471213176853 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
11.019471213176853 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
12.003493853281922 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
13.003940785934633 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
14.001133263151184 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
15.00021869473882 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
16.000816058853136 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
17.019471213176853 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
18.0047076546934 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
19.019471213176853 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
20.000845865262992 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
