#####################################################################
# Alchemist log file - simulation started at: 2026-05-19T13:54+0000 #
#####################################################################
#
# seed = 110.0, connection_range_percentage = 0.2, variability = 4.0, history_length = 1200, drones = 80
#
# The columns have the following meaning: 
# time wandering[mean] defending[mean] solving[mean] wait[mean] attacked[max] alarm[max] historySize[mean] disagreementRate 
0.0 NaN NaN NaN NaN 0.0 0.0 NaN 0.0
0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0
1.0121272424148493 0.0 0.0 0.0 1.0 0.0 0.0 2.35 0.0
2.0019203015787865 0.0 0.0 0.0 1.0 0.0 0.0 2.9125 0.0
3.0160647564434377 0.0 0.0 0.0 1.0 0.0 0.0 2.9875 0.0
4.016064756443438 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
5.016064756443438 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
6.002325976855491 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
7.016064756443438 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
8.007369414615974 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
9.016064756443438 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
10.003643670578807 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
11.001307734704055 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
12.016064756443438 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
13.006732446432057 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
14.013441193352094 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
15.002021307207979 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
16.001077305430943 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
17.000128787376255 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
18.016064756443438 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
19.016064756443438 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
20.014375088286556 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
