#####################################################################
# Alchemist log file - simulation started at: 2026-05-19T07:38+0000 #
#####################################################################
#
# seed = 6.0, connection_range_percentage = 0.1, variability = 4.0, history_length = 1200, drones = 80
#
# The columns have the following meaning: 
# time wandering[mean] defending[mean] solving[mean] wait[mean] attacked[max] alarm[max] historySize[mean] disagreementRate 
0.0 NaN NaN NaN NaN 0.0 0.0 NaN 0.0
0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0
1.0036887948038615 0.0 0.0 0.0 1.0 0.0 0.0 2.35 0.0
2.0115592716150656 0.0 0.0 0.0 1.0 0.0 0.0 2.95 0.0
3.0115592716150656 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
4.011559271615066 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
5.000758362799516 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
6.011559271615066 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
7.0020228662765716 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
8.000004640512113 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
9.00579396154363 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
10.011559271615067 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
11.002364744200587 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
12.002719398997787 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
13.007799805017564 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
14.011559271615067 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
15.010515009643697 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
16.011559271615067 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
17.011559271615067 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
18.011559271615067 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
19.011559271615067 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
20.000718077344676 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
