#####################################################################
# Alchemist log file - simulation started at: 2026-01-25T11:06+0000 #
#####################################################################
#
# seed = 104.0, connection_range_percentage = 0.25, variability = 3.0, history_length = 6000
#
# The columns have the following meaning: 
# time wandering[mean] defending[mean] solving[mean] wait[mean] attacked[max] alarm[max] historySize[mean] disagreementRate 
0.0 NaN NaN NaN NaN 0.0 0.0 NaN 0.0
0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0
1.0047024189141898 0.0 0.0 0.0 1.0 0.0 0.0 2.3 0.0
2.0014992771871776 0.0 0.0 0.0 1.0 0.0 0.0 2.875 0.0
3.035434524463959 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
4.017799329423423 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
5.017532198994763 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
6.035434524463959 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
7.000451982217614 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
8.002669291065864 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
9.016290616269316 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
10.01291476455937 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
11.003838798749554 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
12.028717118835369 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
13.004364386362422 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
14.035434524463959 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
15.035434524463959 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
16.01485660151974 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
17.019322189026862 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
18.00314689800446 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
19.03543452446396 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
20.03543452446396 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
