#####################################################################
# Alchemist log file - simulation started at: 2026-01-25T09:35+0000 #
#####################################################################
#
# seed = 22.0, connection_range_percentage = 0.3, variability = 5.0, history_length = 1200
#
# The columns have the following meaning: 
# time wandering[mean] defending[mean] solving[mean] wait[mean] attacked[max] alarm[max] historySize[mean] disagreementRate 
0.0 NaN NaN NaN NaN 0.0 0.0 NaN 0.0
0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0
1.0106294081773044 0.0 0.0 0.0 1.0 0.0 0.0 2.375 0.0
2.0057735638246945 0.0 0.0 0.0 1.0 0.0 0.0 2.975 0.0
3.0240146595038313 0.0 0.0 0.0 1.0 0.0 0.0 2.975 0.0
4.018676660119016 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
5.024014659503831 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
6.006136668549374 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
7.010848981271565 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
8.02401465950383 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
9.008569684745012 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
10.015817592187371 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
11.002771901813407 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
12.02401465950383 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
13.02401465950383 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
14.02401465950383 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
15.00783631562503 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
16.02401465950383 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
17.02294027010414 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
18.018347965032106 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
19.02401465950383 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
20.000351750449205 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
